Product,"Master Class",Collection,Description,"UPC Code","Inner Quantity","Outer Quantity","2026 Broken Carton Price","2026 Full Carton Price","2026 List Price"
COR46-2-WB,"Carved Wood",,"Transitional Wood Bar Bracket, 1-3/4"" x 7"" x 10"", Species:White Birch",843512055973,0.00000,12.00000,$37.74,$37.74,$62.90
COR46-3-ALD,"Carved Wood",,"Transitional Wood Bar Bracket, 1-3/4"" x 9"" x 12"", Species: Alder",843512055980,0.00000,8.00000,$66.62,$66.62,$111.03
COR46-3-CH,"Carved Wood",,"*NRB* Transitional Wood Bar Bracket, 1-3/4"" x 9"" x 12"", Species: Cherry",843512055997,0.00000,8.00000,$83.70,$83.70,$139.49
COR46-3-HMP,"Carved Wood",,"Transitional Wood Bar Bracket, 1-3/4"" x 9"" x 12"", Species: Hard Maple",843512056000,0.00000,8.00000,$76.52,$76.52,$127.54
COR46-3-RW,"Carved Wood",,"Transitional Wood Bar Bracket, 1-3/4"" x 9"" x 12"", Species: Rubberwood",843512056017,0.00000,8.00000,$47.93,$47.93,$79.88
COR46-3-WB,"Carved Wood",,"Transitional Wood Bar Bracket, 1-3/4"" x 9"" x 12"", Species: White Birch",843512056024,0.00000,8.00000,$52.17,$52.17,$86.95
COR46-4-ALD,"Carved Wood",,"Transitional Wood Bar Bracket, 1-3/4"" x 10"" x 10-1/16"", Species: Alder",843512056031,0.00000,8.00000,$61.72,$61.72,$102.87
COR46-4-CH,"Carved Wood",,"*NRB* Transitional Wood Bar Bracket, 1-3/4"" x 10"" x 10-1/16"", Species: Cherry",843512056048,0.00000,8.00000,$78.02,$78.02,$130.03
COR46-4-HMP,"Carved Wood",,"Transitional Wood Bar Bracket, 1-3/4"" x 10"" x 10-1/16"", Species: Hard Maple",843512056055,0.00000,8.00000,$71.52,$71.52,$119.20
COR46-4-RW,"Carved Wood",,"Transitional Wood Bar Bracket, 1-3/4"" x 10"" x 10-1/16"", Species:Rubberwood",843512056062,0.00000,8.00000,$44.69,$44.69,$74.48
COR46-4-WB,"Carved Wood",,"Transitional Wood Bar Bracket, 1-3/4"" x 10"" x 10-1/16"", Species:White Birch",843512056079,0.00000,8.00000,$49.63,$49.63,$82.71
COR46-ALD,"Carved Wood",,"Transitional Wood Bar Bracket, 1-3/4"" x 6"" x 8"", Species:  Alder",843512055881,0.00000,12.00000,$34.21,$34.21,$57.02
COR46-CH,"Carved Wood",,"*NRB* Transitional Wood Bar Bracket, 1-3/4"" x 6"" x 8"", Species:  Cherry",843512055898,0.00000,12.00000,$43.73,$43.73,$72.88
COR46-HMP,"Carved Wood",,"Transitional Wood Bar Bracket, 1-3/4"" x 6"" x 8"", Species: Hard Maple",843512055904,0.00000,12.00000,$40.24,$40.24,$67.06
COR46-RW,"Carved Wood",,"Transitional Wood Bar Bracket, 1-3/4"" x 6"" x 8"", Species:Rubberwood",843512055911,0.00000,12.00000,$25.19,$25.19,$41.99
COR46-WB,"Carved Wood",,"Transitional Wood Bar Bracket, 1-3/4"" x 6"" x 8"", Species: White Birch",843512055928,0.00000,12.00000,$27.87,$27.87,$46.46
COR47-1-ALD,"Carved Wood",,"3"" x 6"" x 8"" Modern Corbel with Bullnose Base, Species:  Alder",843512059698,0.00000,12.00000,$36.19,$36.19,$60.32
COR47-1-CH,"Carved Wood",,"3"" x 6"" x 8"" Modern Corbel with Bullnose Base, Species:  Cherry",843512059704,0.00000,12.00000,$58.96,$58.96,$98.26
COR47-1-HMP,"Carved Wood",,"3"" x 6"" x 8"" Modern Corbel with Bullnose Base, Species:  Hard Maple",843512059711,0.00000,12.00000,$49.76,$49.76,$82.94
COR47-1-RW,"Carved Wood",,"3"" x 6"" x 8"" Modern Corbel with Bullnose Base, Species:  Rubberwood",843512059728,0.00000,12.00000,$30.78,$30.78,$51.31
COR47-1-WB,"Carved Wood",,"3"" x 6"" x 8"" Modern Corbel with Bullnose Base, Species:  White Birch",843512059735,0.00000,12.00000,$45.45,$45.45,$75.75
COR47-2-ALD,"Carved Wood",,"4"" x 7"" x 10"" Modern Corbel with Bullnose Base, Species:  Alder",843512059742,0.00000,8.00000,$67.57,$67.57,$112.61
COR47-2-CH,"Carved Wood",,"4"" x 7"" x 10"" Modern Corbel with Bullnose Base, Species:  Cherry",843512059759,0.00000,8.00000,$110.07,$110.07,$183.46
COR47-2-HMP,"Carved Wood",,"4"" x 7"" x 10"" Modern Corbel with Bullnose Base, Species:  Hard Maple",843512059766,0.00000,8.00000,$92.90,$92.90,$154.83
COR47-2-RW,"Carved Wood",,"4"" x 7"" x 10"" Modern Corbel with Bullnose Base, Species:  Rubberwood",843512059773,0.00000,8.00000,$57.46,$57.46,$95.77
COR47-2-WB,"Carved Wood",,"4"" x 7"" x 10"" Modern Corbel with Bullnose Base, Species:  White Birch",843512059780,0.00000,8.00000,$84.91,$84.91,$141.52
COR47-3-ALD,"Carved Wood",,"5"" x 8-1/16"" x 12"" Modern Corbel with Bullnose Base, Species:  Alder",843512059797,0.00000,4.00000,$114.41,$114.41,$190.68
COR47-3-CH,"Carved Wood",,"5"" x 8-1/16"" x 12"" Modern Corbel with Bullnose Base, Species:  Cherry",843512059803,0.00000,4.00000,$186.38,$186.38,$310.63
COR47-3-HMP,"Carved Wood",,"5"" x 8-1/16"" x 12"" Modern Corbel with Bullnose Base, Species:  Hard Maple",843512059810,0.00000,4.00000,$157.32,$157.32,$262.20
COR47-3-RW,"Carved Wood",,"5"" x 8-1/16"" x 12"" Modern Corbel with Bullnose Base, Species:  Rubberwood",843512059827,0.00000,4.00000,$97.34,$97.34,$162.23
COR47-3-WB,"Carved Wood",,"5"" x 8-1/16"" x 12"" Modern Corbel with Bullnose Base, Species:  White Birch",843512059834,0.00000,4.00000,$143.80,$143.80,$239.66
COR5-1ALD,"Carved Wood",,"2"" x 4-5/8"" x 6"" Art Deco Corbel.Species: Alder",843512021640,0.00000,16.00000,$40.18,$40.18,$66.96
COR5-1CH,"Carved Wood",,"2"" x 4-5/8"" x 6"" Art Deco Corbel.Species: Cherry",843512021657,0.00000,16.00000,$45.59,$45.59,$75.99
COR5-1MP,"Carved Wood",,"2"" x 4-5/8"" x 6"" Art Deco Corbel.Species: Maple",843512021664,0.00000,16.00000,$41.49,$41.49,$69.14
COR5-1RW,"Carved Wood",,"2"" x 4-5/8"" x 6"" Art Deco Corbel.Species: Rubberwood",843512021671,0.00000,16.00000,$25.48,$25.48,$42.47
COR5-2ALD,"Carved Wood",,"2"" x 6"" x 8"" Art Deco Corbel.Species: Alder",843512021688,0.00000,8.00000,$75.32,$75.32,$125.53
COR5-2CH,"Carved Wood",,"2"" x 6"" x 8"" Art Deco Corbel.Species: Cherry",843512021695,0.00000,8.00000,$84.80,$84.80,$141.33
COR5-2MP,"Carved Wood",,"2"" x 6"" x 8"" Art Deco Corbel.Species: Maple",843512021701,0.00000,8.00000,$80.74,$80.74,$134.57
COR5-2RW,"Carved Wood",,"2"" x 6"" x 8"" Art Deco Corbel.Species: Rubberwood",843512021718,0.00000,8.00000,$49.53,$49.53,$82.54
COR5-3ALD,"Carved Wood",,"2"" x 7-5/8"" x 10"" Art Deco Corbel.Species: Alder",843512021725,0.00000,8.00000,$102.91,$102.91,$171.52
COR5-3CH,"Carved Wood",,"2"" x 7-5/8"" x 10"" Art Deco Corbel.Species: Cherry",843512021732,0.00000,8.00000,$114.06,$114.06,$190.09
COR5-3MP,"Carved Wood",,"2"" x 7-5/8"" x 10"" Art Deco Corbel.Species: Maple",843512021749,0.00000,8.00000,$111.29,$111.29,$185.48
COR5-3RW,"Carved Wood",,"2"" x 7-5/8"" x 10"" Art Deco Corbel.Species: Rubberwood",843512021756,0.00000,8.00000,$67.58,$67.58,$112.63
COR5-4ALD,"Carved Wood",,"2"" x 10-11/16"" x 14"" Art Deco Corbel.Species: Alder",843512021763,0.00000,4.00000,$149.61,$149.61,$249.35
COR5-4CH,"Carved Wood",,"2"" x 10-11/16"" x 14"" Art Deco Corbel.Species: Cherry",843512021770,0.00000,4.00000,$180.24,$180.24,$300.40
COR5-4MP,"Carved Wood",,"2"" x 10-11/16"" x 14"" Art Deco Corbel.Species: Maple",843512021787,0.00000,4.00000,$167.47,$167.47,$279.12
COR5-4RW,"Carved Wood",,"2"" x 10-11/16"" x 14"" Art Deco Corbel.Species: Rubberwood",843512021794,0.00000,4.00000,$90.70,$90.70,$151.17
COR5-5ALD,"Carved Wood",,"2"" x 16-7/8"" x 22""Art Deco Corbel.Species: Alder",843512021800,0.00000,4.00000,$278.44,$278.44,$464.07
COR5-5RW,"Carved Wood",,"2"" x 16-7/8"" x 22""Art Deco Corbel.Species: Rubberwood",843512021831,0.00000,4.00000,$134.36,$134.36,$223.93
COR50-1-ALD,"Carved Wood",,"1-3/4"" x 8"" x 11"" Smooth Shaker corbel, Species: Alder",196734071550,0.00000,10.00000,$36.66,$36.66,$61.10
COR50-1-HMP,"Carved Wood",,"1-3/4"" x 8"" x 11"" Smooth Shaker corbel, Species:Hard Maple",196734071567,0.00000,10.00000,$56.37,$56.37,$93.95
COR50-1-RW,"Carved Wood",,"1-3/4"" x 8"" x 11"" Smooth Shaker corbel, Species:Rubberwood",196734071574,0.00000,10.00000,$34.53,$34.53,$57.55
COR50-1-WO,"Carved Wood",,"1-3/4"" x 8"" x 11"" Smooth Shaker corbel, Species: White Oak",196734071581,0.00000,10.00000,$57.05,$57.05,$95.08
COR50-2-ALD,"Carved Wood",,"3"" x 10"" x 14"" Smooth Shaker corbel, Species: Alder",196734071598,0.00000,6.00000,$111.62,$111.62,$186.03
COR50-2-HMP,"Carved Wood",,"3"" x 10"" x 14"" Smooth Shaker corbel, Species: Hard Maple",196734071604,0.00000,6.00000,$121.62,$121.62,$202.70
COR50-2-RW,"Carved Wood",,"3"" x 10"" x 14"" Smooth Shaker corbel, Species: Rubberwood",196734071611,0.00000,6.00000,$75.71,$75.71,$126.18
COR50-2-WO,"Carved Wood",,"3"" x 10"" x 14"" Smooth Shaker corbel, Species: White Oak",196734071628,0.00000,6.00000,$149.80,$149.80,$249.67
COR51-1-ALD,"Carved Wood",,"1-3/4"" x 8"" x 11"" Mission corbel, Species: Alder",196734071635,0.00000,10.00000,$38.49,$38.49,$64.15
COR51-1-HMP,"Carved Wood",,"1-3/4"" x 8"" x 11"" Mission corbel, Species: Hard Maple",196734071642,0.00000,10.00000,$59.20,$59.20,$98.67
COR51-1-RW,"Carved Wood",,"1-3/4"" x 8"" x 11"" Mission corbel, Species: Rubberwood",196734071659,0.00000,10.00000,$34.53,$34.53,$57.55
COR51-1-WO,"Carved Wood",,"1-3/4"" x 8"" x 11"" Mission corbel, Species: White Oak",196734071666,0.00000,10.00000,$59.89,$59.89,$99.82
COR51-2-ALD,"Carved Wood",,"3"" x 10"" x 14"" Mission corbel, Species: Alder",196734071673,0.00000,6.00000,$113.90,$113.90,$189.83
COR51-2-HMP,"Carved Wood",,"3"" x 10"" x 14"" Mission corbel, Species: Hard Maple",196734071680,0.00000,6.00000,$124.11,$124.11,$206.85
COR51-2-RW,"Carved Wood",,"3"" x 10"" x 14"" Mission corbel, Species: Rubberwood",196734071697,0.00000,6.00000,$77.24,$77.24,$128.73
COR51-2-WO,"Carved Wood",,"3"" x 10"" x 14"" Mission corbel, Species: White Oak",196734071703,0.00000,6.00000,$152.85,$152.85,$254.75
COR6-1ALD,"Carved Wood",,"3"" x 6-3/8"" x 8"" Celtic Weave Corbel.Species: AlderCopyright Hardware Resources",843512024085,0.00000,8.00000,$84.81,$84.81,$141.35
COR6-1CH,"Carved Wood",,"3"" x 6-3/8"" x 8"" Celtic Weave Corbel.Species: CherryCopyright Hardware Resources",843512024092,0.00000,8.00000,$120.41,$120.41,$200.69
COR6-1MP,"Carved Wood",,"3"" x 6-3/8"" x 8"" Celtic Weave Corbel.Species: MapleCopyright Hardware Resources",843512024108,0.00000,8.00000,$103.43,$103.43,$172.38
COR6-1RW,"Carved Wood",,"3"" x 6-3/8"" x 8"" Celtic Weave Corbel.Species: RubberwoodCopyright Hardware Resources",843512024115,0.00000,8.00000,$45.09,$45.09,$75.15
COR6-2ALD,"Carved Wood",,"3"" x 8"" x 10"" Celtic Weave Corbel.Species: AlderCopyright Hardware Resources",843512024122,0.00000,8.00000,$119.62,$119.62,$199.37
COR6-2CH,"Carved Wood",,"3"" x 8"" x 10"" Celtic Weave Corbel.Species: CherryCopyright Hardware Resources",843512024139,0.00000,8.00000,$148.99,$148.99,$248.32
COR6-2MP,"Carved Wood",,"3"" x 8"" x 10"" Celtic Weave Corbel.Species: MapleCopyright Hardware Resources",843512024146,0.00000,8.00000,$137.38,$137.38,$228.97
COR6-2RW,"Carved Wood",,"3"" x 8"" x 10"" Celtic Weave Corbel.Species: RubberwoodCopyright Hardware Resources",843512024153,0.00000,8.00000,$83.58,$83.58,$139.30
COR6-3ALD,"Carved Wood",,"3"" x 11-5/16"" x 14""Celtic Weave Corbel.Species: AlderCopyright Hardware Resources",843512024160,0.00000,4.00000,$197.11,$197.11,$328.52
COR6-3CH,"Carved Wood",,"3"" x 11-5/16"" x 14""Celtic Weave Corbel.Species: CherryCopyright Hardware Resources",843512024177,0.00000,4.00000,$245.51,$245.51,$409.19
COR6-3MP,"Carved Wood",,"3"" x 11-5/16"" x 14""Celtic Weave Corbel.Species: MapleCopyright Hardware Resources",843512024757,0.00000,4.00000,$229.42,$229.42,$382.37
COR6-3RW,"Carved Wood",,"3"" x 11-5/16"" x 14"" Celtic Weave Corbel.Species: RubberwoodCopyright Hardware Resources",843512024764,0.00000,4.00000,$117.73,$117.73,$196.22
COR8-1CH,"Carved Wood",,"Traditional Wood Bar Bracket Corbel. 2-1/2"" x 8"" x 8"". Species: Cherry",843512028106,0.00000,20.00000,$27.88,$27.88,$46.47
COR8-1RW,"Carved Wood",,"Traditional Wood Bar Bracket Corbel. 2-1/2"" x 8"" x 8"". Species: Rubberwood",843512028113,0.00000,20.00000,$13.85,$13.85,$23.08
COR8-1WB,"Carved Wood",,"Traditional Wood Bar Bracket Corbel. 2-1/2"" x 8"" x 8"". Species: White Birch",843512028120,0.00000,20.00000,$11.14,$11.14,$18.56
COR8-2ALD,"Carved Wood",,"Traditional Wood Bar Bracket Corbel, 2-1/2"" x 12"" x 12"", Species: Alder",843512048159,0.00000,20.00000,$37.30,$37.30,$62.16
COR8-2HMP,"Carved Wood",,"Traditional Wood Bar Bracket Corbel, 2-1/2"" x 12"" x 12"", Species: Hard Maple",843512048166,0.00000,20.00000,$50.12,$50.12,$83.54
COR8-2RW,"Carved Wood",,"Traditional Wood Bar Bracket Corbel, 2-1/2"" x 12"" x 12"", Species: Rubberwood",843512048173,0.00000,20.00000,$29.11,$29.11,$48.52
COR8-2WB,"Carved Wood",,"Traditional Wood Bar Bracket Corbel, 2-1/2"" x 12"" x 12"", Species: White Birch",843512048180,0.00000,20.00000,$30.91,$30.91,$51.51
COR8-6-ALD,"Carved Wood",,"Traditional Wood Bar Bracket Corbel 2-1/2"" x 6"" x 8"", Species:  Alder",843512062513,0.00000,12.00000,$19.18,$19.18,$31.97
COR8-6-CH,"Carved Wood",,"Traditional Wood Bar Bracket Corbel 2-1/2"" x 6"" x 8"", Species:  Cherry",843512062520,0.00000,12.00000,$25.93,$25.93,$43.22
COR8-6-HMP,"Carved Wood",,"Traditional Wood Bar Bracket Corbel 2-1/2"" x 6"" x 8"", Species:  Hard Maple",843512062537,0.00000,12.00000,$22.24,$22.24,$37.07
COR8-6-RW,"Carved Wood",,"Traditional Wood Bar Bracket Corbel 2-1/2"" x 6"" x 8"", Species:  Rubberwood",843512062544,0.00000,12.00000,$11.08,$11.08,$18.47
COR8-6-WB,"Carved Wood",,"Traditional Wood Bar Bracket Corbel 2-1/2"" x 6"" x 8"", Species:  White Birch",843512062551,0.00000,12.00000,$10.89,$10.89,$18.15
COR8-6.5-RW,"Carved Wood",,"2-1/2"" x 6"" x 6"" Traditional Wood Bar Bracket, Species:  Rubberwood",843512064517,0.00000,12.00000,$10.26,$10.26,$17.10
COR8-6.5-WB,"Carved Wood",,"2-1/2"" x 6"" x 6"" Traditional Wood Bar Bracket, Species:  White Birch",843512064500,0.00000,12.00000,$10.36,$10.36,$17.27
COR9-1MP,"Carved Wood",,"Traditional Range Hood Corbel. 2-11/16"" x 8"" x 7"". &copy;Hardware Resources, Inc.Species:Maple.",843512028922,0.00000,8.00000,$61.36,$61.36,$102.27
COR9-1RW,"Carved Wood",,"Traditional Range Hood Corbel. 2-11/16"" x 8"" x 7"". &copy;Hardware Resources, Inc.Species:Rubberwood.",843512028939,0.00000,8.00000,$37.04,$37.04,$61.73
COR9-2MP,"Carved Wood",,"Traditional Medium Range Hood Corbel.3-3/8"" x 10"" x 9"". &copy;Hardware Resources, Inc.Species:Maple.",843512028946,0.00000,8.00000,$94.25,$94.25,$157.09
COR9-2RW,"Carved Wood",,"Traditional Medium Range Hood Corbel.3-3/8"" x 10"" x 9"". &copy;Hardware Resources, Inc.Species:Rubberwood.",843512028953,0.00000,8.00000,$56.42,$56.42,$94.03
COR9-3MP,"Carved Wood",,"Traditional Large Range Hood Corbel. 4-5/8"" x 14"" x 12-1/2"".&copy;Hardware Resources, Inc. Species:Maple.",843512028960,0.00000,4.00000,$161.98,$161.98,$269.97
COR9-3RW,"Carved Wood",,"Traditional Large Range Hood Corbel. 4-5/8"" x 14"" x 12"". &copy;Hardware Resources, Inc.Species:Rubberwood.",843512028977,0.00000,4.00000,$104.76,$104.76,$174.60
COR9-4MP,"Carved Wood",,"Traditional Large Range Hood Corbel. 5-15/16"" x 18"" x 16"". &copy;Hardware Resources, Inc. Species:Maple.",843512028984,0.00000,2.00000,$322.87,$322.87,$538.12
COR9-4RW,"Carved Wood",,"Traditional Large Range Hood Corbel. 5-15/16"" x 18"" x 16"". &copy;Hardware Resources, Inc. Species:Rubberwood.",843512028991,0.00000,2.00000,$182.43,$182.43,$304.04
CORAA-1ALD,"Carved Wood",,"Small Grape Wood Corbel.4-1/2"" x 5"" x 10"" with additional center curvature. &copy; Hardware Resources, Inc. Species: Alder",843512013355,0.00000,8.00000,$144.42,$144.42,$240.70
CORAA-1CH,"Carved Wood",,"Small Grape Wood Corbel.4-1/2"" x 5"" x 10"" with additional center curvature. &copy;Hardware Resources, Inc. Species: Cherry",843512013362,0.00000,8.00000,$218.50,$218.50,$364.16
CORAA-1MP,"Carved Wood",,"Small Grape Wood Corbel.4-1/2"" x 5"" x 10"" with additional center curvature.&copy;Hardware Resources, Inc. Species: Maple",843512013379,0.00000,8.00000,$150.16,$150.16,$250.26
CORAA-1RW,"Carved Wood",,"Small Grape Wood Corbel.4-1/2"" x 5"" x 10"" with additional center curvature. &copy;Hardware Resources, Inc. Species: Rubberwood",843512013393,0.00000,8.00000,$115.43,$115.43,$192.38
CORAA-1WB,"Carved Wood",,"Small Grape Corbel 4-1/2"" x 5"" x 10""with additional center curvature. &copy;Hardware Resources, Inc. Species: White Birch",843512013409,0.00000,8.00000,$99.92,$99.92,$166.53
CORAA-2ALD,"Carved Wood",,"Medium Grape Wood Corbel. 5"" x 7"" x 14"" with additional center curvature. &copy;Hardware Resources, Inc. Species: Alder",843512013300,0.00000,4.00000,$217.87,$217.87,$363.11
CORAA-2CH,"Carved Wood",,"Medium Grape Wood Corbel. 5"" x 7"" x 14"" with additional center curvature. &copy;Hardware Resources, Inc. Species: Cherry",843512013317,0.00000,4.00000,$338.81,$338.81,$564.68
CORAA-2MP,"Carved Wood",,"Medium Grape Wood Corbel. 5"" x 7"" x 14"" with additional center curvature. &copy;Hardware Resources, Inc. Species: Maple",843512013324,0.00000,4.00000,$242.27,$242.27,$403.79
CORAA-2RW,"Carved Wood",,"Medium Grape Wood Corbel. 5"" x 7"" x 14"" with additional center curvature. &copy;Hardware Resources, Inc. Species: Rubberwood",843512013348,0.00000,4.00000,$150.56,$150.56,$250.93
CORAA-3ALD,"Carved Wood",,"Large Grape Wood Corbel. 6-3/4"" x 7-5/8"" x 22"" with additional center curvature.&copy;Hardware Resources, Inc. Species: Alder",843512013256,0.00000,2.00000,$366.25,$366.25,$610.41
CORAA-3MP,"Carved Wood",,"Large Grape Wood Corbel. 6-3/4"" x 7-5/8"" x 22"" with additional center curvature. &copy;Hardware Resources, Inc. Species: Maple",843512013270,0.00000,2.00000,$445.15,$445.15,$741.92
CORAA-3RW,"Carved Wood",,"Large Grape Wood Corbel. 6-3/4"" x 7-5/8"" x 22"" with additional center curvature. &copy;Hardware Resources, Inc. Species: Rubberwood",843512013294,0.00000,2.00000,$247.08,$247.08,$411.80
CORB-4ALD,"Carved Wood",,"Wide Acanthus Corbel 8-1/4"" x6-1/4"" x 14"" Species: Alder.Hardware Resources, Inc.",843512024771,0.00000,2.00000,$263.78,$263.78,$439.63
CORB-4CH,"Carved Wood",,"Wide Acanthus Corbel 8-1/4"" x 6-1/4"" x 14"" Species: Cherry.Hardware Resources, Inc.",843512013515,0.00000,2.00000,$387.64,$387.64,$646.07
CORB-4MP,"Carved Wood",,"Wide Acanthus Corbel 8-1/4"" x 6-1/4"" x 14"" Species: Maple.Hardware Resources, Inc.",843512013522,0.00000,2.00000,$329.02,$329.02,$548.37
CORB-4RW,"Carved Wood",,"Wide Acanthus Corbel 8-1/4"" x 6-1/4"" x 14"" Species: Rubberwood.Hardware Resources, Inc.",843512013539,0.00000,2.00000,$195.06,$195.06,$325.10
CORB-PCH,"Carved Wood",,"Petite Acanthus Wood Corbel. 2-1/2"" x 2-5/8"" x 7"" Species: Cherry Hardware Resources, Inc.",843512013706,0.00000,50.00000,$75.52,$75.52,$125.87
CORB-PMP,"Carved Wood",,"Petite Acanthus Wood Corbel. 2-1/2"" x 2-5/8"" x 7"".Hardware Resources, Inc. Species: Maple",843512013713,0.00000,50.00000,$60.04,$60.04,$100.07
CORB-PRW,"Carved Wood",,"Petite Acanthus Wood Corbel. 2-1/2"" x 2-5/8"" x 7"". Hardware Resources, Inc. Species: Rubberwood",843512013737,0.00000,50.00000,$41.99,$41.99,$69.99
CORBB-1ALD,"Carved Wood",,"Small Acanthus Wood Corbel. 4-1/2"" x 5"" x 10"". Hardware Resources, Inc. Species: Alder",843512013645,0.00000,8.00000,$131.35,$131.35,$218.92
CORBB-1CH,"Carved Wood",,"Small Acanthus Wood Corbel. 4-1/2"" x 5"" x 10"". Hardware Resources, Inc. Species: Cherry",843512013652,0.00000,8.00000,$186.98,$186.98,$311.63
CORBB-1MP,"Carved Wood",,"Small Acanthus Wood Corbel. 4-1/2"" x 5"" x 10"". Hardware Resources, Inc. Species: Maple",843512013669,0.00000,8.00000,$109.50,$109.50,$182.49
CORBB-1OK,"Carved Wood",,"Small Acanthus Wood Corbel. 4-1/2"" x 5"" x 10"". Hardware Resources, Inc. Species: Oak",843512013676,0.00000,8.00000,$129.77,$129.77,$216.29
CORBB-1RW,"Carved Wood",,"Small Acanthus Wood Corbel. 4-1/2"" x 5"" x 10"". &copy;Hardware Resources, Inc. Species: Rubberwood",843512013683,0.00000,8.00000,$64.12,$64.12,$106.86
CORBB-24WB,"Carved Wood",,"Large Traditional Kitchen Hood Wood Acanthus Corbel.9-1/2"" x 16"" x 24"".Species:White Birch.",843512030420,0.00000,1.00000,$613.50,$613.50,"$1,022.51"
CORBB-2ALD,"Carved Wood",,"Medium Acanthus Wood Corbel. 5"" x 7"" x 14"". &copy;Hardware Resources, Inc. Species: Alder",843512013591,0.00000,4.00000,$204.46,$204.46,$340.77
CORBB-2CH,"Carved Wood",,"Medium Acanthus Wood Corbel. 5"" x 7"" x 14"". &copy;Hardware Resources, Inc. Species: Cherry",843512013607,0.00000,4.00000,$309.71,$309.71,$516.19
CORBB-2MP,"Carved Wood",,"Medium Acanthus Wood Corbel. 5"" x 7"" x 14"". &copy;Hardware Resources, Inc. Species: Maple",843512013614,0.00000,4.00000,$185.29,$185.29,$308.81
CORBB-2OK,"Carved Wood",,"Medium Acanthus Wood Corbel. 5"" x 7"" x 14"". &copy;Hardware Resources, Inc. Species: Oak",843512013621,0.00000,4.00000,$191.12,$191.12,$318.53
CORBB-2RW,"Carved Wood",,"Medium Acanthus Wood Corbel. 5"" x 7"" x 14"". &copy;Hardware Resources, Inc. Species: Rubberwood",843512013638,0.00000,4.00000,$144.49,$144.49,$240.82
CORBB-3ALD,"Carved Wood",,"Large Acanthus Wood Corbel 6-3/4"" x 8"" x 22"".&copy;Hardware Resources, Inc. Species: Alder",843512013461,0.00000,2.00000,$362.50,$362.50,$604.17
CORBB-3CH,"Carved Wood",,"Large Acanthus Wood Corbel. 6-3/4"" x 8"" x 22"". &copy;Hardware Resources, Inc. Species: Cherry",843512013478,0.00000,2.00000,$466.10,$466.10,$776.84
CORBB-3MP,"Carved Wood",,"Large Acanthus Wood Corbel.6-3/4"" x 8"" x 22"". &copy;Hardware Resources, Inc. Species: Maple",843512013485,0.00000,2.00000,$409.46,$409.46,$682.43
CORBB-3OK,"Carved Wood",,"Large Acanthus Wood Corbel. 6-3/4"" x 8"" x 22"". &copy;Hardware Resources, Inc. Species: Oak",843512013492,0.00000,2.00000,$310.86,$310.86,$518.10
CORBB-3RW,"Carved Wood",,"Large Acanthus Wood Corbel.6-3/4"" x 8"" x 22"" .&copy;Hardware Resources, Inc. Species: Rubberwood",843512013508,0.00000,2.00000,$221.27,$221.27,$368.79
CORBB-5-ALD,"Carved Wood",,"3"" x 2-1/2"" x 5"" Small Acanthus Wood Corbel, Species:  Alder",843512061233,10.00000,40.00000,$39.85,$39.85,$66.41
CORBB-5-CH,"Carved Wood",,"*NRB* 3"" x 2-1/2"" x 5"" Small Acanthus Wood Corbel, Species:  Cherry",843512061240,10.00000,40.00000,$44.66,$44.66,$74.44
CORBB-5-HMP,"Carved Wood",,"3"" x 2-1/2"" x 5"" Small Acanthus Wood Corbel, Species:  Hard Maple",843512061257,10.00000,40.00000,$42.87,$42.87,$71.45
CORBB-5-RW,"Carved Wood",,"3"" x 2-1/2"" x 5"" Small Acanthus Wood Corbel, Species:  Rubberwood",843512061264,10.00000,40.00000,$28.62,$28.62,$47.70
CORBB-5-WB,"Carved Wood",,"3"" x 2-1/2"" x 5"" Small Acanthus Wood Corbel, Species:  White Birch",843512061271,10.00000,40.00000,$30.88,$30.88,$51.46
CORC-1ALD,"Carved Wood",,"Small Traditional Wood Corbel. 4-1/2"" x 5"" x 10"". Species: Alder",843512031069,0.00000,8.00000,$108.85,$108.85,$181.41
CORC-1CH,"Carved Wood",,"Small Traditional Wood Corbel. 4-1/2"" x 5"" x 10"". Species: Cherry",843512009198,0.00000,8.00000,$155.65,$155.65,$259.41
CORC-1MP,"Carved Wood",,"Small Traditional Wood Corbel.4-1/2"" x 5"" x 10"". Species: Maple",843512009204,0.00000,8.00000,$103.72,$103.72,$172.86
CORC-1OK,"Carved Wood",,"Small Traditional Wood Corbel. 4-1/2"" x 5"" x 10"". Species: Oak",843512009211,0.00000,8.00000,$120.73,$120.73,$201.22
CORC-1RW,"Carved Wood",,"Small Traditional Wood Corbel. 4-1/2"" x 5"" x 10"". Species: Rubberwood",843512009228,0.00000,8.00000,$57.53,$57.53,$95.89
CORC-24WB,"Carved Wood",,"Large Traditional Kitchen Hood Wood Corbel. 9-1/2"" x 16"" x 24"". Species: White Birch.",843512028441,0.00000,1.00000,$655.58,$655.58,"$1,092.63"
CORC-2ALD,"Carved Wood",,"Medium Traditional Wood Corbel. 5"" x 6-3/4"" x 14"". Species: Alder",843512031076,0.00000,4.00000,$163.29,$163.29,$272.16
CORC-2CH,"Carved Wood",,"Medium Traditional Wood Corbel. 5"" x 6-3/4"" x 14"". Species: Cherry",843512009150,0.00000,4.00000,$261.00,$261.00,$435.01
