Product,"Master Class",Collection,Description,"UPC Code","Inner Quantity","Outer Quantity","2026 Broken Carton Price","2026 Full Carton Price","2026 List Price"
0251ABSB,"Decorative Hardware",CORDOVA,"1-3/8"" Diameter Cabinet Knob. Packaged with one 8-32 x 1"" and 1-3/4"" Break-away screw. Finish: Antique Brushed Satin Brass",843512030765,25.00000,200.00000,$3.40,$3.40,$6.80
0251BNBDL,"Decorative Hardware",CORDOVA,"1-3/8"" Diameter Cabinet Knob. Packaged with one 8-32 x 1"" and 1-3/4"" Break-away screw. Finish: Brushed Pewter",843512003349,25.00000,200.00000,$3.40,$3.40,$6.80
0251DBAC,"Decorative Hardware",CORDOVA,"1-3/8"" Diameter Cabinet Knob. Packaged with one 8-32 x 1"" and 1-3/4"" Break-away screw. Finish: Brushed Oil Rubbed Bronze",843512006425,25.00000,200.00000,$3.40,$3.40,$6.80
0251SN,"Decorative Hardware",CORDOVA,"1-3/8"" Diameter Cabinet Knob. Packaged with one 8-32 x 1"" and 1-3/4"" Break-away screw. Finish: Satin Nickel",843512006432,25.00000,200.00000,$3.40,$3.40,$6.80
1018-AB,"Decorative Hardware",KINGSPORT,"4-7/16"" Overall Length Cabinet Pull. Holes are 3"" center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish: Brushed Antique Brass",843512005237,25.00000,250.00000,$2.01,$2.01,$4.02
105-128BG,"Decorative Hardware",Gibson,"5-1/2"" Overall Length Cabinet Pull.  Holes are 128 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish:  BG",840002556941,10.00000,100.00000,$4.92,$4.92,$9.84
105-128BNBDL,"Decorative Hardware",Gibson,"5-1/2"" Overall Length Cabinet Pull.  Holes are 128 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish:  BNBDL",840002556958,10.00000,100.00000,$4.92,$4.92,$9.84
105-128MB,"Decorative Hardware",Gibson,"5-1/2"" Overall Length Cabinet Pull.  Holes are 128 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish:  MB",840002556965,10.00000,100.00000,$4.92,$4.92,$9.84
105-128PC,"Decorative Hardware",Gibson,"5-1/2"" Overall Length Cabinet Pull.  Holes are 128 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish:  PC",840002556972,10.00000,100.00000,$4.92,$4.92,$9.84
105-128SBZ,"Decorative Hardware",Gibson,"5-1/2"" Overall Length Cabinet Pull.  Holes are 128 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish:  SBZ",840002556989,10.00000,100.00000,$4.92,$4.92,$9.84
105-128SN,"Decorative Hardware",Gibson,"5-1/2"" Overall Length Cabinet Pull.  Holes are 128 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish:  SN",840002556996,10.00000,100.00000,$4.92,$4.92,$9.84
105-12BG,"Decorative Hardware",Gibson,"12-3/4"" Overall Length Appliance Handle. Holes are 12"" center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish: Brushed Gold",196734026895,1.00000,10.00000,$61.63,$61.63,$123.26
105-12BNBDL,"Decorative Hardware",Gibson,"12-3/4"" Overall Length Appliance Handle. Holes are 12"" center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish: Brushed Pewter",196734026901,1.00000,10.00000,$61.63,$61.63,$123.26
105-12MB,"Decorative Hardware",Gibson,"12-3/4"" Overall Length Appliance Handle. Holes are 12"" center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish: Matte Black",196734026918,1.00000,10.00000,$61.63,$61.63,$123.26
105-12PC,"Decorative Hardware",Gibson,"12-3/4"" Overall Length Appliance Handle. Holes are 12"" center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish: Polished Chrome",196734026925,1.00000,10.00000,$61.63,$61.63,$123.26
105-12SBZ,"Decorative Hardware",Gibson,"12-3/4"" Overall Length Appliance Handle. Holes are 12"" center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish: Satin Bronze",196734026932,1.00000,10.00000,$61.63,$61.63,$123.26
105-12SN,"Decorative Hardware",Gibson,"12-3/4"" Overall Length Appliance Handle. Holes are 12"" center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish: Satin Nickel",196734026949,1.00000,10.00000,$61.63,$61.63,$123.26
105-160BG,"Decorative Hardware",Gibson,"6-3/4"" Overall Length Cabinet Pull.  Holes are 160 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish:  BG",840002557009,10.00000,100.00000,$5.92,$5.92,$11.84
105-160BNBDL,"Decorative Hardware",Gibson,"6-3/4"" Overall Length Cabinet Pull.  Holes are 160 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish:  BNBDL",840002557023,10.00000,100.00000,$5.92,$5.92,$11.84
105-160MB,"Decorative Hardware",Gibson,"6-3/4"" Overall Length Cabinet Pull.  Holes are 160 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish:  MB",840002557030,10.00000,100.00000,$5.92,$5.92,$11.84
105-160PC,"Decorative Hardware",Gibson,"6-3/4"" Overall Length Cabinet Pull.  Holes are 160 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish:  PC",840002557047,10.00000,100.00000,$5.92,$5.92,$11.84
105-160SBZ,"Decorative Hardware",Gibson,"6-3/4"" Overall Length Cabinet Pull.  Holes are 160 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish:  SBZ",840002557054,10.00000,100.00000,$5.92,$5.92,$11.84
105-160SN,"Decorative Hardware",Gibson,"6-3/4"" Overall Length Cabinet Pull.  Holes are 160 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish:  SN",840002557061,10.00000,100.00000,$5.92,$5.92,$11.84
105-192BG,"Decorative Hardware",Gibson,"8"" Overall Length Cabinet Pull.  Holes are 192 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish:  BG",840002557313,10.00000,100.00000,$7.09,$7.09,$14.18
105-192BNBDL,"Decorative Hardware",Gibson,"8"" Overall Length Cabinet Pull.  Holes are 192 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish:  BNBDL",840002557085,10.00000,100.00000,$7.09,$7.09,$14.18
105-192MB,"Decorative Hardware",Gibson,"8"" Overall Length Cabinet Pull.  Holes are 192 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish:  MB",840002557092,10.00000,100.00000,$7.09,$7.09,$14.18
105-192PC,"Decorative Hardware",Gibson,"8"" Overall Length Cabinet Pull.  Holes are 192 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish:  PC",840002557108,10.00000,100.00000,$7.09,$7.09,$14.18
105-192SBZ,"Decorative Hardware",Gibson,"8"" Overall Length Cabinet Pull.  Holes are 192 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish:  SBZ",840002557115,10.00000,100.00000,$7.09,$7.09,$14.18
105-192SN,"Decorative Hardware",Gibson,"8"" Overall Length Cabinet Pull.  Holes are 192 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish:  SN",840002557122,10.00000,100.00000,$7.09,$7.09,$14.18
105-224BG,"Decorative Hardware",Gibson,"9-5/16"" Overall Length Cabinet Pull. Holes are 224 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish: Brushed Gold",196734026772,10.00000,100.00000,$9.59,$9.59,$19.18
105-224BNBDL,"Decorative Hardware",Gibson,"9-5/16"" Overall Length Cabinet Pull. Holes are 224 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish: Brushed Pewter",196734026789,10.00000,100.00000,$9.59,$9.59,$19.18
105-224MB,"Decorative Hardware",Gibson,"9-5/16"" Overall Length Cabinet Pull. Holes are 224 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish: Matte Black",196734026796,10.00000,100.00000,$9.59,$9.59,$19.18
105-224PC,"Decorative Hardware",Gibson,"9-5/16"" Overall Length Cabinet Pull. Holes are 224 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish: Polished Chrome",196734026802,10.00000,100.00000,$9.59,$9.59,$19.18
105-224SBZ,"Decorative Hardware",Gibson,"9-5/16"" Overall Length Cabinet Pull. Holes are 224 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish: Satin Bronze",196734026819,10.00000,100.00000,$9.59,$9.59,$19.18
105-224SN,"Decorative Hardware",Gibson,"9-5/16"" Overall Length Cabinet Pull. Holes are 224 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish: Satin Nickel",196734026826,10.00000,100.00000,$9.59,$9.59,$19.18
105-305BG,"Decorative Hardware",Gibson,"12-1/2"" Overall Length Cabinet Pull. Holes are 305 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish: Brushed Gold",196734026833,10.00000,50.00000,$28.28,$28.28,$56.56
105-305BNBDL,"Decorative Hardware",Gibson,"12-1/2"" Overall Length Cabinet Pull. Holes are 305 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish: Brushed Pewter",196734026840,10.00000,50.00000,$28.28,$28.28,$56.56
105-305MB,"Decorative Hardware",Gibson,"12-1/2"" Overall Length Cabinet Pull. Holes are 305 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish: Matte Black",196734026857,10.00000,50.00000,$28.28,$28.28,$56.56
105-305PC,"Decorative Hardware",Gibson,"12-1/2"" Overall Length Cabinet Pull. Holes are 305 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish: Polished Chrome",196734026864,10.00000,50.00000,$28.28,$28.28,$56.56
105-305SBZ,"Decorative Hardware",Gibson,"12-1/2"" Overall Length Cabinet Pull. Holes are 305 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish: Satin Bronze",196734026871,10.00000,50.00000,$28.28,$28.28,$56.56
105-305SN,"Decorative Hardware",Gibson,"12-1/2"" Overall Length Cabinet Pull. Holes are 305 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish: Satin Nickel",196734026888,10.00000,50.00000,$28.28,$28.28,$56.56
105-96BG,"Decorative Hardware",Gibson,"4-1/4"" Overall Length Cabinet Pull.  Holes are 96 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish:  BG",840002557139,10.00000,100.00000,$4.10,$4.10,$8.20
105-96BNBDL,"Decorative Hardware",Gibson,"4-1/4"" Overall Length Cabinet Pull.  Holes are 96 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish:  BNBDL",840002557146,10.00000,100.00000,$4.10,$4.10,$8.20
105-96MB,"Decorative Hardware",Gibson,"4-1/4"" Overall Length Cabinet Pull.  Holes are 96 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish:  MB",840002557153,10.00000,100.00000,$4.10,$4.10,$8.20
105-96PC,"Decorative Hardware",Gibson,"4-1/4"" Overall Length Cabinet Pull.  Holes are 96 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish:  PC",840002557160,10.00000,100.00000,$4.10,$4.10,$8.20
105-96SBZ,"Decorative Hardware",Gibson,"4-1/4"" Overall Length Cabinet Pull.  Holes are 96 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish:  SBZ",840002557177,10.00000,100.00000,$4.10,$4.10,$8.20
105-96SN,"Decorative Hardware",Gibson,"4-1/4"" Overall Length Cabinet Pull.  Holes are 96 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish:  SN",840002557184,10.00000,100.00000,$4.10,$4.10,$8.20
105BG,"Decorative Hardware",Gibson,"1-1/4"" Diameter Cabinet Mushroom Knob.  Packaged with one 8-32 x 1"" and 1-3/4"" Break-away screw.  Finish:  BG",840002557207,10.00000,100.00000,$3.24,$3.24,$6.48
105BNBDL,"Decorative Hardware",Gibson,"1-1/4"" Diameter Cabinet Mushroom Knob.  Packaged with one 8-32 x 1"" and 1-3/4"" Break-away screw.  Finish:  BNBDL",840002557214,10.00000,100.00000,$3.24,$3.24,$6.48
105L-BG,"Decorative Hardware",Gibson,"1-5/8"" Diameter Cabinet Mushroom Knob.  Packaged with one  8-32 x 1"" and one Break-away screw. Finish: Brushed Gold",196734026710,10.00000,100.00000,$5.17,$5.17,$10.34
105L-BNBDL,"Decorative Hardware",Gibson,"1-5/8"" Diameter Cabinet Mushroom Knob.  Packaged with one  8-32 x 1"" and one Break-away screw. Finish: Brushed Pewter",196734026727,10.00000,100.00000,$5.17,$5.17,$10.34
105L-MB,"Decorative Hardware",Gibson,"1-5/8"" Diameter Cabinet Mushroom Knob.  Packaged with one  8-32 x 1"" and one Break-away screw. Finish: Matte Black",196734026734,10.00000,100.00000,$5.17,$5.17,$10.34
105L-PC,"Decorative Hardware",Gibson,"1-5/8"" Diameter Cabinet Mushroom Knob.  Packaged with one  8-32 x 1"" and one Break-away screw. Finish: Polished Chrome",196734026741,10.00000,100.00000,$5.17,$5.17,$10.34
105L-SBZ,"Decorative Hardware",Gibson,"1-5/8"" Diameter Cabinet Mushroom Knob.  Packaged with one  8-32 x 1"" and one Break-away screw. Finish: Satin Bronze",196734026758,10.00000,100.00000,$5.17,$5.17,$10.34
105L-SN,"Decorative Hardware",Gibson,"1-5/8"" Diameter Cabinet Mushroom Knob.  Packaged with one  8-32 x 1"" and one Break-away screw. Finish: Satin Nickel",196734026765,10.00000,100.00000,$5.17,$5.17,$10.34
105MB,"Decorative Hardware",Gibson,"1-1/4"" Diameter Cabinet Mushroom Knob.  Packaged with one 8-32 x 1"" and 1-3/4"" Break-away screw.  Finish:  MB",840002557221,10.00000,100.00000,$3.24,$3.24,$6.48
105PC,"Decorative Hardware",Gibson,"1-1/4"" Diameter Cabinet Mushroom Knob.  Packaged with one 8-32 x 1"" and 1-3/4"" Break-away screw.  Finish:  PC",840002557238,10.00000,100.00000,$3.24,$3.24,$6.48
105SBZ,"Decorative Hardware",Gibson,"1-1/4"" Diameter Cabinet Mushroom Knob.  Packaged with one 8-32 x 1"" and 1-3/4"" Break-away screw.  Finish:  SBZ",840002557245,10.00000,100.00000,$3.24,$3.24,$6.48
105SN,"Decorative Hardware",Gibson,"1-1/4"" Diameter Cabinet Mushroom Knob.  Packaged with one 8-32 x 1"" and 1-3/4"" Break-away screw.  Finish:  SN",840002557269,10.00000,100.00000,$3.24,$3.24,$6.48
107AEM,"Decorative Hardware",ARCADIA,"***NRB***1-5/16"" Diameter Cabinet Knob. Packaged with one 8-32 x 1"" and 1-3/4"" Break-away screw. Finish: Distressed Antique Brass",843512005251,25.00000,250.00000,$1.96,$1.96,$3.92
107ASM,"Decorative Hardware",ARCADIA,"***NRB***1-5/16"" Diameter Cabinet Knob. Packaged with one 8-32 x 1"" and 1-3/4"" Break-away screw. Finish: Distressed Antique Silver",843512005268,25.00000,250.00000,$1.96,$1.96,$3.92
107BNBDL,"Decorative Hardware",ARCADIA,"***NRB***1-5/16"" Diameter Cabinet Knob. Packaged with one 8-32 x 1"" and 1-3/4"" Break-away screw. Finish: Brushed Pewter",843512058271,25.00000,250.00000,$1.96,$1.96,$3.92
107DACM,"Decorative Hardware",ARCADIA,"***NRB***1-5/16"" Diameter Cabinet Knob. Packaged with one 8-32 x 1"" and 1-3/4"" Break-away screw. Finish: Gun Metal",843512005275,25.00000,250.00000,$1.96,$1.96,$3.92
107DBAC,"Decorative Hardware",ARCADIA,"***NRB***1-5/16"" Diameter Cabinet Knob. Packaged with one 8-32 x 1"" and 1-3/4"" Break-away screw. Finish: Brushed Oil Rubbed Bronze",843512005282,25.00000,250.00000,$1.96,$1.96,$3.92
107ORB,"Decorative Hardware",ARCADIA,"***NRB***1-5/16"" Diameter Cabinet Knob. Packaged with one 8-32 x 1"" and 1-3/4"" Break-away screw. Finish: Dark Bronze",843512005299,25.00000,250.00000,$1.96,$1.96,$3.92
107PC,"Decorative Hardware",ARCADIA,"***NRB***1-5/16"" Diameter Cabinet Knob. Packaged with one 8-32 x 1"" and 1-3/4"" Break-away screw. Finish: Polished Chrome",843512058288,25.00000,250.00000,$1.96,$1.96,$3.92
107SN,"Decorative Hardware",ARCADIA,"***NRB***1-5/16"" Diameter Cabinet Knob. Packaged with one 8-32 x 1"" and 1-3/4"" Break-away screw. Finish: Satin Nickel",843512005305,25.00000,250.00000,$1.96,$1.96,$3.92
1091AB,"Decorative Hardware",MILAN,"1-3/16"" Overall Length Plain Square Cabinet Knob. Packaged with one 8-32 x 1"" and 1-3/4"" Break-away screw. Finish: Brushed Antique Brass",843512005343,20.00000,200.00000,$5.78,$5.78,$11.56
1091AEM,"Decorative Hardware",MILAN,"1-3/16"" Overall Length Plain Square Cabinet Knob. Packaged with one 8-32 x 1"" and 1-3/4"" Break-away screw. Finish: Distressed Antique Brass",843512005350,20.00000,200.00000,$5.78,$5.78,$11.56
1091BNBDL,"Decorative Hardware",MILAN,"1-3/16"" Overall Length Plain Square Cabinet Knob. Packaged with one 8-32 x 1"" and 1-3/4"" Break-away screw. Finish: Brushed Pewter",843512017520,20.00000,200.00000,$5.78,$5.78,$11.56
1091DACM,"Decorative Hardware",MILAN,"1-3/16"" Overall Length Plain Square Cabinet Knob. Packaged with one 8-32 x 1"" and 1-3/4"" Break-away screw. Finish: Gun Metal",843512017568,20.00000,200.00000,$5.78,$5.78,$11.56
1091DBAC,"Decorative Hardware",MILAN,"1-3/16"" Overall Length Plain Square Cabinet Knob. Packaged with one 8-32 x 1"" and 1-3/4"" Break-away screw. Finish: Brushed Oil Rubbed Bronze",843512005367,20.00000,200.00000,$5.78,$5.78,$11.56
1091MB,"Decorative Hardware",MILAN,"1-3/16"" Overall Length Plain Square Cabinet Knob. Packaged with one 8-32 x 1"" and 1-3/4"" Break-away screw. Finish: Matte Black",840002558655,20.00000,200.00000,$5.78,$5.78,$11.56
1091PC,"Decorative Hardware",MILAN,"1-3/16"" Overall Length Plain Square Cabinet Knob. Packaged with one 8-32 x 1"" and 1-3/4"" Break-away screw. Finish: Polished Chrome",843512046650,20.00000,200.00000,$5.78,$5.78,$11.56
1091SN,"Decorative Hardware",MILAN,"1-3/16"" Overall Length Plain Square Cabinet Knob. Packaged with one 8-32 x 1"" and 1-3/4"" Break-away screw. Finish: Satin Nickel",843512005374,20.00000,200.00000,$5.78,$5.78,$11.56
1092-128AB,"Decorative Hardware",MILAN,"5-9/16"" Overall Length Plain Square Cabinet Pull. Holes are 128 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish: Brushed Antique Brass",843512022067,25.00000,250.00000,$8.84,$8.84,$17.68
1092-128AEM,"Decorative Hardware",MILAN,"5-9/16"" Overall Length Plain Square Cabinet Pull. Holes are 128 mm center-to-center. Packaged with two 8-32 x 1"" screws. Finish: Distressed Antique Brass",843512022074,25.00000,250.00000,$8.84,$8.84,$17.68
1092-128BNBDL,"Decorative Hardware",MILAN,"5-9/16"" Overall Length Plain Square Cabinet Pull. Holes are 128 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish: Brushed Pewter",843512022081,25.00000,250.00000,$8.84,$8.84,$17.68
1092-128DACM,"Decorative Hardware",MILAN,"5-9/16"" Overall Length Plain Square Cabinet Pull. Holes are 128 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish: Gun Metal",843512022098,25.00000,250.00000,$8.84,$8.84,$17.68
1092-128DBAC,"Decorative Hardware",MILAN,"5-9/16"" Overall Length Plain Square Cabinet Pull. Holes are 128 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish: Brushed Oil Rubbed Bronze",843512022104,25.00000,250.00000,$8.84,$8.84,$17.68
1092-128MB,"Decorative Hardware",MILAN,"5-9/16"" Overall Length Plain Square Cabinet Pull. Holes are 128 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish: Matte Black",840002558662,25.00000,250.00000,$8.84,$8.84,$17.68
1092-128PC,"Decorative Hardware",MILAN,"5-9/16"" Overall Length Plain Square Cabinet Pull. Holes are 128 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish: Polished Chrome",843512046674,25.00000,250.00000,$8.84,$8.84,$17.68
1092-128SN,"Decorative Hardware",MILAN,"5-9/16"" Overall Length Plain Square Cabinet Pull. Holes are 128 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish: Satin Nickel",843512022111,25.00000,250.00000,$8.84,$8.84,$17.68
1092-12AB,"Decorative Hardware",MILAN,"12-13/16"" Overall Length Plain Square Appliance Pull. Holes are 12"" center-to-center. Packaged with two 8-32 x 1"" screws. Finish: Brushed Antique Brass",843512022128,5.00000,20.00000,$83.73,$83.73,$167.46
1092-12AEM,"Decorative Hardware",MILAN,"12-13/16"" Overall Length Plain Square Appliance Pull. Holes are 12"" center-to-center. Packaged with two 8-32 x 1"" screws. Finish: Distressed Antique Brass",843512022135,5.00000,20.00000,$83.73,$83.73,$167.46
1092-12BNBDL,"Decorative Hardware",MILAN,"12-13/16"" Overall Length Plain Square Appliance Pull. Holes are 12"" center-to-center. Packaged with two 8-32 x 1"" screws. Finish: Brushed Pewter",843512022142,5.00000,20.00000,$83.73,$83.73,$167.46
1092-12DACM,"Decorative Hardware",MILAN,"12-13/16"" Overall Length Plain Square Appliance Pull. Holes are 12"" center-to-center. Packaged with two 8-32 x 1"" screws. Finish: Gun Metal",843512022159,5.00000,20.00000,$83.73,$83.73,$167.46
1092-12DBAC,"Decorative Hardware",MILAN,"12-13/16"" Overall Length Plain Square Appliance Pull. Holes are 12"" center-to-center. Packaged with two 8-32 x 1"" screws. Finish: Brushed Oil Rubbed Bronze",843512022166,5.00000,20.00000,$83.73,$83.73,$167.46
1092-12MB,"Decorative Hardware",MILAN,"12-13/16"" Overall Length Plain Square Appliance Pull. Holes are 12"" center-to-center. Packaged with two 8-32 x 1"" screws. Finish: Matte Black",840002558679,5.00000,20.00000,$83.73,$83.73,$167.46
1092-12PC,"Decorative Hardware",MILAN,"12-13/16"" Overall Length Plain Square Appliance Pull. Holes are 12"" center-to-center. Packaged with two 8-32 x 1"" screws. Finish: Polished Chrome",843512046698,5.00000,20.00000,$83.73,$83.73,$167.46
1092-12SN,"Decorative Hardware",MILAN,"12-13/16"" Overall Length Plain Square Appliance Pull. Holes are 12"" center-to-center. Packaged with two 8-32 x 1"" screws. Finish: Satin Nickel",843512022173,5.00000,20.00000,$83.73,$83.73,$167.46
1092-160AB,"Decorative Hardware",MILAN,"6-13/16"" Overall Length Plain Square Cabinet Pull. Holes are 160 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish: Brushed Antique Brass",843512022180,20.00000,200.00000,$10.58,$10.58,$21.16
1092-160AEM,"Decorative Hardware",MILAN,"6-13/16"" Overall Length Plain Square Cabinet Pull. Holes are 160 mm center-to-center. Packaged with two 8-32 x 1"" screws. Finish: Distressed Antique Brass",843512022197,20.00000,200.00000,$10.58,$10.58,$21.16
1092-160BNBDL,"Decorative Hardware",MILAN,"6-13/16"" Overall Length Plain Square Cabinet Pull. Holes are 160 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish: Brushed Pewter",843512022203,20.00000,200.00000,$10.58,$10.58,$21.16
1092-160DACM,"Decorative Hardware",MILAN,"6-13/16"" Overall Length Plain Square Cabinet Pull. Holes are 160 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish: Gun Metal",843512022210,20.00000,200.00000,$10.58,$10.58,$21.16
1092-160DBAC,"Decorative Hardware",MILAN,"6-13/16"" Overall Length Plain Square Cabinet Pull. Holes are 160 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish: Brushed Oil Rubbed Bronze",843512022227,20.00000,200.00000,$10.58,$10.58,$21.16
1092-160MB,"Decorative Hardware",MILAN,"6-13/16"" Overall Length Plain Square Cabinet Pull. Holes are 160 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish: Matte Black",840002558686,20.00000,200.00000,$10.58,$10.58,$21.16
1092-160PC,"Decorative Hardware",MILAN,"6-13/16"" Overall Length Plain Square Cabinet Pull. Holes are 160 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish: Polished Chrome",843512046681,20.00000,200.00000,$10.58,$10.58,$21.16
1092-160SN,"Decorative Hardware",MILAN,"6-13/16"" Overall Length Plain Square Cabinet Pull. Holes are 160 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish: Satin Nickel",843512022234,20.00000,200.00000,$10.58,$10.58,$21.16
1092AB,"Decorative Hardware",MILAN,"4-1/4"" Overall Length Plain Square Cabinet Pull. Holes are 96 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish: Brushed Antique Brass",843512005381,20.00000,200.00000,$6.49,$6.49,$12.98
1092AEM,"Decorative Hardware",MILAN,"4-1/4"" Overall Length Plain Square Cabinet Pull. Holes are 96 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish: Distressed Antique Brass",843512005398,20.00000,200.00000,$6.49,$6.49,$12.98
1092BNBDL,"Decorative Hardware",MILAN,"4-1/4"" Overall Length Plain Square Cabinet Pull. Holes are 96 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish: Brushed Pewter",843512017544,20.00000,200.00000,$6.49,$6.49,$12.98
1092DACM,"Decorative Hardware",MILAN,"4-1/4"" Overall Length Plain Square Cabinet Pull. Holes are 96 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish: Gun Metal",843512017575,20.00000,200.00000,$6.49,$6.49,$12.98
1092DBAC,"Decorative Hardware",MILAN,"4-1/4"" Overall Length Plain Square Cabinet Pull. Holes are 96 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish: Brushed Oil Rubbed Bronze",843512005404,20.00000,200.00000,$6.49,$6.49,$12.98
1092MB,"Decorative Hardware",MILAN,"4-1/4"" Overall Length Plain Square Cabinet Pull. Holes are 96 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish: Matte Black",840002558693,20.00000,200.00000,$6.49,$6.49,$12.98
1092PC,"Decorative Hardware",MILAN,"4-1/4"" Overall Length Plain Square Cabinet Pull. Holes are 96 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish: Polished Chrome",843512046667,20.00000,200.00000,$6.49,$6.49,$12.98
1092SN,"Decorative Hardware",MILAN,"4-1/4"" Overall Length Plain Square Cabinet Pull. Holes are 96 mm center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish: Satin Nickel",843512005411,20.00000,200.00000,$6.49,$6.49,$12.98
110-3DBAC,"Decorative Hardware",VIENNA,"5-1/2"" Overall Length Spiral Cabinet Pull. Holes are 3"" center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish: Brushed Oil Rubbed Bronze",843512018831,25.00000,250.00000,$3.14,$3.14,$6.28
110-3SN,"Decorative Hardware",VIENNA,"5-1/2"" Overall Length Spiral Cabinet Pull. Holes are 3"" center-to-center. Packaged with two 8-32 x 1"" and two Break-away screws. Finish: Satin Nickel",843512006548,25.00000,250.00000,$3.14,$3.14,$6.28
110DBAC,"Decorative Hardware",VIENNA,"1-1/4"" Diameter Spiral Cabinet Knob. Packaged with one 8-32 x 1"" and 1-3/4"" Break-away screw. Finish: Brushed Oil Rubbed Bronze",843512018824,30.00000,300.00000,$2.11,$2.11,$4.22
110SN,"Decorative Hardware",VIENNA,"1-1/4"" Diameter Spiral Cabinet Knob. Packaged with one 8-32 x 1"" and 1-3/4"" Break-away screw. Finish: Satin Nickel",843512006531,30.00000,300.00000,$2.11,$2.11,$4.22
